0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
283.0,218.75,546.875,566.75,609.375,297.0,273.5,466.75,288.875,291.25,0
0.0,4324.125,4247.875,2937.5,7474.875,7855.25,4080.125,0.0,6876.75,6724.75,0
2418.0,1015.5,992.25,904.25,1988.25,2097.5,1124.875,2740.25,1386.75,1390.625,0
0.0,150.375,2457.125,6683.625,5287.0,5925.875,3718.625,3697.25,919.875,5543.0,9
216.875,236.375,267.5,269.5,339.5,208.75,507.625,378.625,189.25,277.375,0
4777.125,4867.375,0.0,4482.375,4146.375,3023.375,0.0,3584.0,1388.625,127.0,15
0.0,0.0,1507.75,960.875,701.25,1402.25,1742.25,1449.25,1998.25,1716.75,0

0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.75,12.75,15.75,17.0,16.5,14.25,12.75,15.5,14.25,14.25,
0.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,
0.0,1.375,0.0,13.0,12.75,13.0,13.0,13.0,0.0,0.0,
14.25,17.25,17.5,17.75,18.0,16.25,19.75,17.0,16.25,16.75,
12.75,13.0,0.0,12.25,0.0,12.75,0.0,13.0,0.0,0.0,
0.0,0.0,14.5,14.0,13.5,14.0,14.75,13.25,14.5,14.75,
