0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1412.125,4060.5,3212.875,3175.625,898.625,890.375,2347.5,2127.0,3187.25,3183.75,0
64.625,123.125,82.125,298.75,103.625,101.625,234.375,92.0,128.875,84.0,0
234.125,662.25,597.5,603.625,117.25,121.125,480.375,431.375,599.5,597.625,0
97.625,306.75,218.625,228.5,52.75,54.625,203.125,187.5,228.625,224.75,0
582.125,441.25,0.0,535.0,1281.375,728.625,232.375,412.25,787.0,195.375,15
54.5,93.5,191.5,392.625,181.625,54.75,109.25,183.75,54.625,222.125,0
1371.125,455.0,752.125,1748.0,607.375,539.125,1603.375,174.0,740.125,628.75,0
861.375,1285.0,422.125,955.125,593.875,273.625,99.75,228.375,286.875,808.75,2

0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,
9.0,10.75,9.0,13.5,12.25,10.75,13.5,10.75,10.75,9.0,
9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,
9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,
11.0,11.0,0.0,11.0,11.0,11.0,10.75,10.75,10.5,1.375,
11.25,13.5,14.75,17.0,13.25,12.5,15.5,16.0,14.25,15.25,
11.75,10.5,10.75,12.5,11.0,10.75,12.5,10.25,11.0,11.0,
13.0,13.5,11.5,13.75,11.5,12.75,9.75,11.75,12.25,12.5,
