30017.5,30017.5,30017.5,30015.5,30015.625,30017.625,30015.5,30017.625,30017.5,30019.5,80
904.375,720.625,763.625,7527.625,1769.5,207.0,3201.375,681.625,5877.0,447.25,0
527.625,238.375,121.125,527.0,109.25,60.375,721.0,353.5,179.75,118.875,0
224.5,175.875,193.375,1066.25,450.875,82.125,738.375,170.0,988.125,122.875,0
140.875,113.25,124.875,500.125,228.625,66.125,389.0,107.5,472.75,84.125,0
1535.0,566.25,597.75,445.125,614.875,1218.75,1140.625,234.5,1844.0,724.875,0
345.25,242.5,296.875,195.0,133.0,115.25,306.875,216.75,328.125,183.625,0
2130.75,646.25,392.5,749.875,677.5,789.25,1437.375,451.25,1168.125,474.75,0
943.25,851.5,670.0,421.75,306.625,519.625,541.0,361.25,414.0,261.625,0

0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
9.5,6.75,5.0,8.25,5.0,5.0,9.5,6.75,5.0,5.0,
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
7.0,7.0,7.0,5.0,6.0,7.0,7.0,5.0,7.0,7.0,
9.5,10.25,8.25,7.25,7.5,7.0,9.75,8.25,9.75,8.75,
7.0,7.0,5.5,7.0,6.5,6.75,7.0,6.5,6.5,6.75,
8.0,7.25,6.75,5.25,5.75,7.0,6.75,7.0,6.75,5.5,
