0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
419.75,218.5,173.875,425.75,427.75,581.875,122.875,148.375,736.375,732.5,0
47.0,37.375,27.25,44.875,48.5,54.75,21.625,31.25,60.5,62.5,0
113.625,82.125,56.75,113.125,115.0,134.75,29.375,41.0,144.625,144.5,0
70.125,48.75,35.25,74.25,72.25,80.125,13.5,23.5,82.125,88.125,0
240.375,308.75,1068.5,107.375,472.5,359.375,249.875,715.0,629.0,175.875,0
99.625,47.0,41.0,35.25,82.25,62.25,37.375,44.75,73.75,70.5,0
312.625,119.25,224.25,570.5,117.375,474.75,427.625,238.25,128.875,340.125,0
666.125,107.625,154.375,498.0,132.875,110.875,222.625,470.75,273.5,126.875,0

0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,
8.0,8.0,8.0,9.75,9.75,9.75,8.0,9.75,9.75,9.75,
8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,
8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,
9.75,10.0,11.75,10.0,10.0,10.0,10.0,11.0,11.5,9.75,
13.0,12.5,11.5,11.5,13.5,11.5,11.75,11.75,12.5,11.25,
11.5,10.0,10.0,11.75,10.0,11.5,12.0,9.5,9.5,12.0,
12.0,11.5,11.75,12.0,10.25,11.5,12.0,12.25,11.75,10.25,
